0	0.010305690650161918	15
1	0.001887080335336257	100
2	3.411513785614196e-05	950
3	3.3679403566507418e-06	4175
4	3.9098064393023294e-07	17485
5	3.7675897344272574e-08	71975
6	4.016078330933802e-09	292610
