0	0.5246467689145058	435
1	0.03856869010901946	1035
2	0.00039403227662872286	4560
3	2.0105100938009425e-07	16005
4	8.270557224881394e-09	59220
5	1.7802703118505328e-10	229425
6	8.262269163594282e-12	904770
