0	2.5173996967024182e-05	290
1	1.0758617643510862e-06	690
2	3.7840771575212264e-08	3040
3	1.66297820694858e-09	10670
4	7.377228150789342e-11	39480
5	3.5363613235477035e-12	152950
6	1.2907900785081512e-12	603180
