0	0.0011847767402932037	174
1	0.00020630000457775625	414
2	1.9254558896734637e-05	1824
3	2.8661471388348637e-06	6402
4	3.5237038287080957e-07	23688
5	4.522440104806555e-08	91770
6	5.504883563158609e-09	361908
