0	4.161181929965473e-05	203
1	3.5968339420707058e-06	483
2	1.6425987144702455e-07	2128
3	8.797034857387771e-09	7469
4	4.916717882086975e-10	27636
5	2.5113164928535837e-11	107065
6	1.0658702551321736e-12	422226
