0	2.509867525143802e-05	290
1	1.0573783630724095e-06	690
2	3.674042401885459e-08	3040
3	1.6565847625499635e-09	10670
4	7.459851126691444e-11	39480
5	3.556969538765569e-12	152950
6	1.3844428184904942e-12	603180
