0	0.0011847767402932497	174
1	0.00020630000457780003	414
2	1.9254558896727708e-05	1824
3	2.8661471388060036e-06	6402
4	3.5237038285332765e-07	23688
5	4.522440105729093e-08	91770
6	5.504883512472602e-09	361908
