0	0.023070909127775905	18
1	0.00159400023704686	120
2	4.586444154283826e-05	1140
3	5.1222533298989904e-06	5010
4	4.902752992555703e-07	20982
5	5.418726123615389e-08	86370
6	6.121823763073847e-09	351132
